Flow,De walt sander,Real Power Tool Shop,Pneumatic Air Ratchet,Presto Popcorn Popper,Salton Sandwich Maker,Krups Cheese Grater,Dazey Fruit & Veg. Stripper-RBS,Super Maxx Ball Shooter-RBS,Salon Series 795 Hair Dryer,Presto Salad Shooter,Toy Solar Car,Hair Dryer,Wet/Dry Vacuum,74 Chevy Tailgate Support-RBS,Cadillac Slide-Out Visor-RBS,SKIL Power Screwdriver-RBS,Durabuilt Hand Vacuum,B&D Weed Trimmer,Wagner Paint Roller,Hamilton  Elec. Mixer,OverRider Toy Car,Horseman Swimming Toy,Mattel Bubble Extinguisher,Regal Ware Electric Knife,Bumble Ball Toy,B&D Cordless Screwdriver,Takka-1000 Pasta Machine,Upright Vacuum Cleaner,WestBend Food Processor,Black & Decker Sander,West Bend Mixer,Green Eagle Putting Cup,F.Price Remote Control Car,Ertl Bumble Ball,Fisher Price Bubble Mower,Electric Can Opener,Portable Fan,Bubble Machine,B&D Elec. Polisher,Crossfire Game,Black & Decker Elec. Knife,Dremel Electric Engraver-RBS,Moen Kitchen Water Faucet,Battery Op. Toothbrush,Humidifier,Electric Pencil Sharpener,Mini Pro Hair Dryer,West Bend Iced Tea Maker-RBS,Mr. Coffee Iced Tea Maker-RBS,Mr. Coffee Coffee Maker-RBS,Radio Controlled Truck,Braun Hand Blender,Paint Sprayer,Bissel Hand Vacuum,Air Compressor 22,Corvette Vac 23,Power Caulk 20,Stamp Machine 17,bicycle brake 18,Tape Rewinder 22,Hot Glue Gun 21
West Bend Iced Tea Maker-RBS,0.6666666666666666,0.896551724137931,0.9210526315789473,0.7666666666666667,0.65625,0.7878787878787878,0.7714285714285715,0.7941176470588235,0.7941176470588235,0.71875,0.9714285714285714,0.825,0.7647058823529411,0.9722222222222222,0.9696969696969697,0.8333333333333334,0.7428571428571429,0.8,0.7419354838709677,0.8064516129032258,0.9090909090909091,0.84375,0.7741935483870968,0.7714285714285715,0.9393939393939394,0.8421052631578947,0.71875,0.75,0.7037037037037037,0.7647058823529411,0.7878787878787878,0.84375,0.9230769230769231,0.8787878787878788,0.8666666666666667,0.7878787878787878,0.8529411764705882,0.9117647058823529,0.7647058823529411,0.9090909090909091,0.8235294117647058,0.8064516129032258,0.8214285714285714,0.8378378378378378,0.6666666666666666,0.7575757575757576,0.8285714285714286,0.0,0.19230769230769232,0.041666666666666664,0.7666666666666667,0.84375,0.6875,0.7333333333333333,0.8055555555555556,0.6666666666666666,0.8125,0.78125,0.9428571428571428,0.8823529411764706,0.7058823529411765
Mr. Coffee Iced Tea Maker-RBS,0.696969696969697,0.8928571428571429,0.918918918918919,0.8,0.6875,0.8181818181818182,0.7647058823529411,0.8235294117647058,0.7878787878787878,0.7096774193548387,0.9705882352941176,0.8205128205128205,0.7941176470588235,0.9714285714285714,0.96875,0.8285714285714286,0.7714285714285715,0.8333333333333334,0.6896551724137931,0.8,0.90625,0.875,0.8064516129032258,0.7647058823529411,0.9375,0.8378378378378378,0.7096774193548387,0.7857142857142857,0.7407407407407407,0.7941176470588235,0.8181818181818182,0.875,0.9210526315789473,0.875,0.8620689655172413,0.8181818181818182,0.8823529411764706,0.9090909090909091,0.7575757575757576,0.90625,0.8181818181818182,0.8,0.8148148148148148,0.8333333333333334,0.65625,0.7878787878787878,0.8235294117647058,0.19230769230769232,0.0,0.16,0.7586206896551724,0.8387096774193549,0.6774193548387096,0.8064516129032258,0.8333333333333334,0.7352941176470589,0.84375,0.7741935483870968,0.9411764705882353,0.8787878787878788,0.65625
Mr. Coffee Coffee Maker-RBS,0.65625,0.8928571428571429,0.918918918918919,0.7586206896551724,0.6451612903225806,0.78125,0.7647058823529411,0.8235294117647058,0.7878787878787878,0.7096774193548387,0.9705882352941176,0.8205128205128205,0.7575757575757576,0.9714285714285714,0.96875,0.8285714285714286,0.7352941176470589,0.7931034482758621,0.7333333333333333,0.8,0.90625,0.875,0.7666666666666667,0.7647058823529411,0.9375,0.8378378378378378,0.7096774193548387,0.7857142857142857,0.6923076923076923,0.7575757575757576,0.78125,0.8387096774193549,0.9210526315789473,0.875,0.8620689655172413,0.78125,0.8823529411764706,0.9090909090909091,0.7575757575757576,0.90625,0.8181818181818182,0.8,0.8571428571428571,0.8333333333333334,0.65625,0.75,0.8235294117647058,0.041666666666666664,0.16,0.0,0.7586206896551724,0.8387096774193549,0.6774193548387096,0.7666666666666667,0.8,0.696969696969697,0.8064516129032258,0.7741935483870968,0.9411764705882353,0.9117647058823529,0.696969696969697
Radio Controlled Truck,0.7307692307692307,0.8333333333333334,0.8461538461538461,0.8695652173913043,0.7692307692307693,0.7391304347826086,0.72,0.8888888888888888,0.8,0.6956521739130435,0.9130434782608695,0.8,0.8076923076923077,0.9166666666666666,0.9047619047619048,0.7083333333333334,0.7307692307692307,0.6842105263157895,0.782608695652174,0.5555555555555556,0.75,0.8181818181818182,0.92,0.6666666666666666,0.8,0.68,0.75,0.8,0.7368421052631579,0.76,0.7391304347826086,0.7619047619047619,0.6521739130434783,0.8181818181818182,0.9047619047619048,0.6818181818181818,0.88,0.8695652173913043,0.6521739130434783,0.8636363636363636,0.6190476190476191,0.7,0.9523809523809523,0.72,0.7777777777777778,0.75,0.8,0.7666666666666667,0.7586206896551724,0.7586206896551724,0.0,0.631578947368421,0.8928571428571429,0.875,0.7692307692307693,0.9,0.7142857142857143,0.9230769230769231,0.8695652173913043,0.8260869565217391,0.8620689655172413
Braun Hand Blender,0.68,0.8333333333333334,0.8,0.8181818181818182,0.7692307692307693,0.7391304347826086,0.72,0.9285714285714286,0.5714285714285714,0.6363636363636364,0.8095238095238095,0.6153846153846154,0.8518518518518519,0.8695652173913043,0.85,0.6521739130434783,0.7307692307692307,0.75,0.782608695652174,0.47058823529411764,0.5294117647058824,0.7,0.92,0.6666666666666666,0.8,0.625,0.5714285714285714,0.6666666666666666,0.7368421052631579,0.7083333333333334,0.55,0.7,0.5909090909090909,0.8181818181818182,0.85,0.6190476190476191,0.7272727272727273,0.8181818181818182,0.5238095238095238,0.8095238095238095,0.55,0.7,0.8421052631578947,0.5454545454545454,0.7307692307692307,0.75,0.5714285714285714,0.84375,0.8387096774193549,0.8387096774193549,0.631578947368421,0.0,0.8076923076923077,0.7727272727272727,0.72,0.8214285714285714,0.875,1.0,1.0,0.7727272727272727,0.8620689655172413
Paint Sprayer,0.8484848484848485,0.96,0.8709677419354839,0.8518518518518519,0.9117647058823529,0.9375,0.8787878787878788,0.9393939393939394,0.7931034482758621,0.8333333333333334,0.9285714285714286,0.8611111111111112,0.8,0.9310344827586207,0.9629629629629629,0.9090909090909091,0.8484848484848485,0.8888888888888888,0.5,0.8518518518518519,0.9285714285714286,0.76,0.7692307692307693,0.8064516129032258,0.8846153846153846,0.8823529411764706,0.7931034482758621,0.84,0.8846153846153846,0.8387096774193549,0.8275862068965517,0.8076923076923077,0.8,0.8518518518518519,0.782608695652174,0.8666666666666667,0.8620689655172413,0.76,0.875,0.9285714285714286,0.8275862068965517,0.8928571428571429,0.7727272727272727,0.7666666666666667,0.7741935483870968,0.90625,0.7931034482758621,0.6875,0.6774193548387096,0.6774193548387096,0.8928571428571429,0.8076923076923077,0.0,0.8571428571428571,0.8787878787878788,0.8484848484848485,0.8571428571428571,0.8620689655172413,1.0,0.896551724137931,0.8125
Bissel Hand Vacuum,0.5833333333333334,0.9,0.8076923076923077,0.5789473684210527,0.7307692307692307,0.6956521739130435,0.68,0.7083333333333334,0.6521739130434783,0.76,0.9166666666666666,0.6785714285714286,0.6666666666666666,0.875,0.8571428571428571,0.7692307692307693,0.5833333333333334,0.7619047619047619,0.84,0.875,0.8695652173913043,0.7727272727272727,0.782608695652174,0.7777777777777778,0.8636363636363636,0.8275862068965517,0.8076923076923077,0.5294117647058824,0.75,0.6666666666666666,0.75,0.875,0.8571428571428571,0.875,0.8571428571428571,0.6956521739130435,0.6190476190476191,0.875,0.7692307692307693,0.7619047619047619,0.75,0.7727272727272727,0.85,0.7777777777777778,0.7857142857142857,0.7083333333333334,0.5909090909090909,0.7333333333333333,0.8064516129032258,0.7666666666666667,0.875,0.7727272727272727,0.8571428571428571,0.0,0.68,0.5833333333333334,0.8333333333333334,0.8846153846153846,1.0,0.88,0.8275862068965517
Air Compressor 22,0.6551724137931034,0.875,0.875,0.6086956521739131,0.8125,0.7931034482758621,0.8125,0.8387096774193549,0.7142857142857143,0.6666666666666666,0.8518518518518519,0.6451612903225806,0.6785714285714286,0.967741935483871,0.9642857142857143,0.8064516129032258,0.7,0.76,0.8666666666666667,0.7692307692307693,0.8076923076923077,0.7692307692307693,0.8214285714285714,0.6896551724137931,0.8461538461538461,0.8181818181818182,0.8,0.6363636363636364,0.75,0.6785714285714286,0.7037037037037037,0.7692307692307693,0.7666666666666667,0.8571428571428571,0.8846153846153846,0.75,0.6923076923076923,0.8148148148148148,0.6785714285714286,0.8518518518518519,0.7037037037037037,0.7692307692307693,1.0,0.7333333333333333,0.7419354838709677,0.7586206896551724,0.7142857142857143,0.8055555555555556,0.8333333333333334,0.8,0.7692307692307693,0.72,0.8787878787878788,0.68,0.0,0.7419354838709677,0.8214285714285714,0.9032258064516129,0.896551724137931,0.8214285714285714,0.8857142857142857
Corvette Vac 23,0.6666666666666666,0.88,0.9428571428571428,0.7777777777777778,0.7419354838709677,0.6666666666666666,0.7419354838709677,0.8064516129032258,0.8064516129032258,0.7241379310344828,0.9333333333333333,0.8055555555555556,0.7741935483870968,0.9,0.9285714285714286,0.8125,0.7096774193548387,0.7692307692307693,0.8333333333333334,0.8620689655172413,0.8571428571428571,0.7777777777777778,0.8666666666666667,0.7419354838709677,0.9310344827586207,0.8571428571428571,0.7666666666666667,0.6521739130434783,0.6521739130434783,0.7333333333333333,0.7586206896551724,0.8620689655172413,0.8823529411764706,0.9,0.9655172413793104,0.6666666666666666,0.6538461538461539,0.96875,0.7333333333333333,0.8571428571428571,0.7586206896551724,0.7777777777777778,0.8846153846153846,0.7419354838709677,0.7878787878787878,0.6785714285714286,0.7666666666666667,0.6666666666666666,0.7352941176470589,0.696969696969697,0.9,0.8214285714285714,0.8484848484848485,0.5833333333333334,0.7419354838709677,0.0,0.8275862068965517,0.75,0.96875,0.7857142857142857,0.7878787878787878
Power Caulk 20,0.7407407407407407,0.8421052631578947,0.9310344827586207,0.8260869565217391,0.7307692307692307,0.6956521739130435,0.7307692307692307,0.8076923076923077,0.8518518518518519,0.8518518518518519,0.9166666666666666,0.84375,0.8148148148148148,0.9615384615384616,0.9565217391304348,0.7692307692307693,0.6923076923076923,0.7619047619047619,0.7916666666666666,0.7727272727272727,0.9166666666666666,0.8260869565217391,0.8333333333333334,0.7777777777777778,0.8636363636363636,0.7857142857142857,0.8518518518518519,0.8636363636363636,0.8095238095238095,0.7692307692307693,0.8888888888888888,0.7727272727272727,0.8148148148148148,0.8260869565217391,0.9090909090909091,0.75,0.9259259259259259,0.875,0.7692307692307693,0.7619047619047619,0.8,0.7727272727272727,0.9047619047619048,0.7777777777777778,0.9032258064516129,0.8518518518518519,0.8518518518518519,0.8125,0.84375,0.8064516129032258,0.7142857142857143,0.875,0.8571428571428571,0.8333333333333334,0.8214285714285714,0.8275862068965517,0.0,0.84,0.8260869565217391,0.782608695652174,0.8275862068965517
Stamp Machine 17,0.7931034482758621,0.9047619047619048,0.9333333333333333,0.9230769230769231,0.8666666666666667,0.8076923076923077,0.8275862068965517,0.8148148148148148,1.0,0.8571428571428571,1.0,1.0,0.8620689655172413,0.9230769230769231,0.9583333333333334,0.8214285714285714,0.8709677419354839,0.8260869565217391,0.8461538461538461,0.9230769230769231,0.9615384615384616,0.9629629629629629,0.84,0.8666666666666667,1.0,0.8709677419354839,0.8571428571428571,0.9166666666666666,0.7619047619047619,0.9,0.9310344827586207,0.9230769230769231,0.96875,0.9629629629629629,0.8636363636363636,0.8076923076923077,0.9285714285714286,0.88,0.8214285714285714,0.8260869565217391,0.8518518518518519,0.782608695652174,0.9090909090909091,0.8666666666666667,0.90625,0.8148148148148148,1.0,0.78125,0.7741935483870968,0.7741935483870968,0.9230769230769231,1.0,0.8620689655172413,0.8846153846153846,0.9032258064516129,0.75,0.84,0.0,0.8333333333333334,0.84,0.75
bicycle brake 18,0.9,0.8333333333333334,0.9655172413793104,0.96,0.8148148148148148,0.8846153846153846,0.8148148148148148,0.8461538461538461,1.0,0.8461538461538461,0.9130434782608695,0.9411764705882353,0.9310344827586207,0.96,0.9545454545454546,0.9310344827586207,0.96875,0.9130434782608695,0.9629629629629629,0.8695652173913043,1.0,1.0,1.0,0.8571428571428571,0.9565217391304348,0.9354838709677419,0.9655172413793104,0.9565217391304348,0.9090909090909091,0.8928571428571429,0.9642857142857143,0.9166666666666666,1.0,1.0,1.0,0.84,0.9629629629629629,0.96,0.8076923076923077,0.8636363636363636,0.84,0.7619047619047619,1.0,0.967741935483871,0.96875,0.8461538461538461,0.9655172413793104,0.9428571428571428,0.9411764705882353,0.9411764705882353,0.8695652173913043,1.0,1.0,1.0,0.896551724137931,0.96875,0.8260869565217391,0.8333333333333334,0.0,0.875,0.8620689655172413
Tape Rewinder 22,0.8666666666666667,0.8421052631578947,0.8928571428571429,0.875,0.8620689655172413,0.8,0.8214285714285714,0.8076923076923077,0.8928571428571429,0.7083333333333334,0.8695652173913043,0.9117647058823529,0.896551724137931,0.875,0.9565217391304348,0.8148148148148148,0.9032258064516129,0.7,0.84,0.65,0.8181818181818182,0.7727272727272727,0.9230769230769231,0.7307692307692307,0.9130434782608695,0.8275862068965517,0.8518518518518519,0.75,0.8095238095238095,0.8571428571428571,0.8461538461538461,0.8260869565217391,0.8148148148148148,0.92,0.9090909090909091,0.6956521739130435,0.8846153846153846,0.875,0.72,0.8181818181818182,0.8,0.8260869565217391,0.9545454545454546,0.7777777777777778,0.9032258064516129,0.8076923076923077,0.8928571428571429,0.8823529411764706,0.8787878787878788,0.9117647058823529,0.8260869565217391,0.7727272727272727,0.896551724137931,0.88,0.8214285714285714,0.7857142857142857,0.782608695652174,0.84,0.875,0.0,0.8666666666666667
Hot Glue Gun 21,0.75,0.9230769230769231,0.9428571428571428,0.7307692307692307,0.6071428571428571,0.8,0.78125,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.967741935483871,0.8378378378378378,0.8125,0.9354838709677419,0.9285714285714286,0.8484848484848485,0.8571428571428571,0.8571428571428571,0.7931034482758621,0.8214285714285714,0.967741935483871,0.9354838709677419,0.8666666666666667,0.8181818181818182,0.9666666666666667,0.8888888888888888,0.8787878787878788,0.8076923076923077,0.8076923076923077,0.8125,0.875,0.8214285714285714,0.9444444444444444,0.96875,0.9285714285714286,0.7142857142857143,0.9393939393939394,0.9354838709677419,0.7741935483870968,0.7692307692307693,0.7586206896551724,0.68,0.7916666666666666,0.8857142857142857,0.7878787878787878,0.8064516129032258,0.8064516129032258,0.7058823529411765,0.65625,0.696969696969697,0.8620689655172413,0.8620689655172413,0.8125,0.8275862068965517,0.8857142857142857,0.7878787878787878,0.8275862068965517,0.75,0.8620689655172413,0.8666666666666667,0.0
